name,classe,cours,id,entree,sortie,score,remarque,id_user,id_meeting,planning_cours_journalier_id,ip,created_at,updated_at,source,canal_feedback
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,30885,2024-11-07 18:35:39,2024-11-07 20:32:52,10,Formateur très compétent et à l'écoute.,2019,569,100673,\N,2024-11-07 19:35:39,2024-11-07 21:33:46,yool education,réseaux sociaux
Lamnaouar badr,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,30908,2024-11-07 18:58:35,2024-11-07 20:32:48,10,"Très satisfait du cours, contenu clair et utile.",8182,569,100673,\N,2024-11-07 19:58:35,2024-11-07 21:32:53,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,31599,2024-11-14 18:40:09,2024-11-14 20:29:58,10,"Très satisfait du cours, contenu clair et utile.",2019,569,100680,\N,2024-11-14 19:40:09,2024-11-14 22:14:42,yool education,email
akram zer,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,31648,2024-11-14 19:08:30,2024-11-14 20:30:00,9,Formateur très compétent et à l'écoute.,8152,569,100680,\N,2024-11-14 20:08:30,2024-11-14 21:30:41,yool education,réseaux sociaux
akram zer,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,32239,2024-11-21 19:04:12,2024-11-21 20:32:08,8,"Méthodologie adaptée, j'ai beaucoup appris.",8152,569,100687,\N,2024-11-21 20:04:12,2024-11-21 21:43:13,yool education,enquête
akram zer,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,33149,2024-11-28 18:56:08,2024-11-28 20:32:59,9,"Bonne expérience, je recommande cette formation.",8152,569,100694,\N,2024-11-28 19:56:08,2024-11-28 21:33:14,yool education,plateforme
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,34804,2024-12-05 19:15:05,2024-12-05 22:02:09,8,"Bonne expérience, je recommande cette formation.",2019,569,\N,\N,2024-12-05 20:15:05,2024-12-05 23:02:14,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,39897,2024-12-26 19:07:41,2024-12-26 22:33:16,8,"Très satisfait du cours, contenu clair et utile.",2019,569,\N,105.154.80.90,2024-12-26 20:07:41,2024-12-26 23:33:19,yool education,plateforme
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,41426,2025-01-02 18:40:33,2025-01-02 22:06:49,8,"Bonne expérience, je recommande cette formation.",2019,569,\N,105.158.18.88,2025-01-02 19:40:33,2025-01-02 23:06:51,yool education,plateforme
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,43311,2025-01-09 18:47:56,2025-01-09 21:35:05,8,Formateur très compétent et à l'écoute.,2019,569,\N,105.158.20.27,2025-01-09 19:47:56,2025-01-09 22:35:08,yool education,plateforme
akram zer,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,43403,2025-01-09 19:15:12,2025-01-09 20:31:57,9,"Très satisfait du cours, contenu clair et utile.",8152,569,100736,196.89.165.227,2025-01-09 20:15:12,2025-01-09 21:32:10,yool education,enquête
akram zer,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,44683,2025-01-16 18:59:15,2025-01-16 20:31:43,8,"Bonne expérience, je recommande cette formation.",8152,569,100743,41.140.161.14,2025-01-16 19:59:15,2025-01-16 21:31:59,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,44692,2025-01-16 19:01:15,2025-01-16 21:12:12,8,"Bonne expérience, je recommande cette formation.",2019,569,\N,160.177.16.87,2025-01-16 20:01:15,2025-01-16 22:12:14,yool education,email
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,46049,2025-01-23 18:28:41,2025-01-23 20:31:13,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,569,\N,160.178.4.111,2025-01-23 19:28:41,2025-01-23 21:31:15,yool education,email
Lamnaouar badr,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,46061,2025-01-23 18:46:28,2025-01-23 20:30:53,10,"Méthodologie adaptée, j'ai beaucoup appris.",8182,569,100750,196.64.7.214,2025-01-23 19:46:28,2025-01-23 21:30:59,yool education,réseaux sociaux
Anas El Asri,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,46109,2025-01-23 19:11:53,2025-01-23 20:30:54,10,"Méthodologie adaptée, j'ai beaucoup appris.",13096,569,100750,102.96.250.35,2025-01-23 20:11:53,2025-01-23 21:31:01,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,48165,2025-02-06 18:54:08,2025-02-06 20:47:43,8,"Très satisfait du cours, contenu clair et utile.",2019,569,100764,41.251.92.220,2025-02-06 19:54:08,2025-02-06 21:47:45,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,52415,2025-02-20 19:14:24,2025-02-20 21:04:26,8,"Bonne expérience, je recommande cette formation.",2019,569,\N,160.178.6.180,2025-02-20 20:14:24,2025-02-20 22:04:32,yool education,plateforme
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,54473,2025-02-27 18:46:30,2025-02-27 21:08:29,8,Formateur très compétent et à l'écoute.,2019,569,\N,105.156.248.145,2025-02-27 18:46:30,2025-02-27 21:08:31,yool education,plateforme
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,54561,2025-02-27 19:03:57,2025-02-27 20:33:44,10,"Très satisfait du cours, contenu clair et utile.",13500,569,100785,197.147.229.230,2025-02-27 19:03:57,2025-02-27 20:33:49,yool education,enquête
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,56374,2025-03-06 19:58:35,2025-03-06 21:31:01,9,"Très satisfait du cours, contenu clair et utile.",13500,569,100792,197.147.42.68,2025-03-06 19:58:35,2025-03-06 21:31:07,yool education,réseaux sociaux
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,56380,2025-03-06 20:00:12,2025-03-06 23:33:37,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,569,\N,41.143.78.81,2025-03-06 20:00:12,2025-03-06 23:33:38,yool education,email
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,58120,2025-03-13 20:01:22,2025-03-13 21:29:31,9,"Méthodologie adaptée, j'ai beaucoup appris.",13500,569,100799,197.144.48.167,2025-03-13 20:01:22,2025-03-13 21:29:35,yool education,réseaux sociaux
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,58158,2025-03-13 20:11:26,2025-03-13 21:29:35,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,569,100799,160.177.24.240,2025-03-13 20:11:26,2025-03-13 21:29:37,yool education,enquête
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,60357,2025-03-28 20:29:38,2025-03-28 21:32:22,9,"Très satisfait du cours, contenu clair et utile.",13500,569,\N,197.144.137.226,2025-03-28 20:29:38,2025-03-28 21:32:26,yool education,plateforme
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,61300,2025-04-03 19:06:48,2025-04-03 20:31:31,8,"Bonne expérience, je recommande cette formation.",13500,569,100820,197.144.22.253,2025-04-03 19:06:48,2025-04-03 20:31:38,yool education,email
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,61327,2025-04-03 19:13:51,2025-04-03 21:43:39,8,"Très satisfait du cours, contenu clair et utile.",2019,569,\N,196.65.47.203,2025-04-03 19:13:51,2025-04-03 21:43:41,yool education,réseaux sociaux
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,63529,2025-04-10 19:12:19,2025-04-10 21:43:23,8,"Très satisfait du cours, contenu clair et utile.",2019,569,\N,105.158.12.190,2025-04-10 20:12:19,2025-04-10 22:43:25,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,65486,2025-04-17 19:00:23,2025-04-17 21:30:59,8,"Bonne expérience, je recommande cette formation.",2019,569,\N,160.178.99.7,2025-04-17 20:00:23,2025-04-17 22:31:01,yool education,enquête
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,65561,2025-04-17 19:25:14,2025-04-17 20:31:37,9,"Bonne expérience, je recommande cette formation.",13500,569,100834,197.144.46.199,2025-04-17 20:25:14,2025-04-17 21:31:42,yool education,plateforme
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,67925,2025-04-24 19:12:34,2025-04-24 20:31:50,10,Formateur très compétent et à l'écoute.,13500,569,100841,197.147.240.1,2025-04-24 20:12:34,2025-04-24 21:31:55,yool education,réseaux sociaux
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,67930,2025-04-24 19:13:46,2025-04-24 20:56:06,8,"Très satisfait du cours, contenu clair et utile.",2019,569,100841,41.141.154.199,2025-04-24 20:13:46,2025-04-24 21:56:08,yool education,enquête
Kaoutar BOURAMTANE,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,69981,2025-05-01 18:59:35,2025-05-01 20:31:02,10,"Très satisfait du cours, contenu clair et utile.",13500,569,100848,197.144.34.32,2025-05-01 19:59:35,2025-05-01 21:31:07,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,69984,2025-05-01 19:01:34,2025-05-01 22:09:03,8,"Bonne expérience, je recommande cette formation.",2019,569,\N,41.141.6.187,2025-05-01 20:01:34,2025-05-01 23:09:05,yool education,enquête
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,75913,2025-05-22 19:05:46,2025-05-22 22:12:39,8,"Bonne expérience, je recommande cette formation.",2019,569,\N,105.157.199.161,2025-05-22 20:05:46,2025-05-22 23:12:40,yool education,plateforme
YASSIR MOUHALA,Classe 1 TC SVT,Soutien Scolaire SVT tronc commun scientifique,77880,2025-05-29 19:02:42,2025-05-29 20:36:11,8,"Bonne expérience, je recommande cette formation.",2019,569,181727,41.143.67.54,2025-05-29 20:02:42,2025-05-29 22:42:45,yool education,email
akram zer,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,27457,2024-09-30 17:55:25,2024-09-30 20:41:43,9,"Bonne expérience, je recommande cette formation.",8152,570,\N,\N,2024-09-30 18:55:25,2024-09-30 21:43:49,yool education,email
Bouchab Yahya,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,27472,2024-09-30 18:40:55,2024-09-30 20:41:40,8,Formateur très compétent et à l'écoute.,8236,570,100878,\N,2024-09-30 19:40:55,2024-09-30 21:42:14,yool education,plateforme
Lamnaouar badr,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,27492,2024-09-30 18:50:36,2024-09-30 20:41:39,10,Formateur très compétent et à l'écoute.,8182,570,100878,\N,2024-09-30 19:50:36,2024-09-30 21:41:47,yool education,email
مريم اكريكر,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,27519,2024-09-30 19:08:35,2024-09-30 20:41:43,8,"Très satisfait du cours, contenu clair et utile.",8149,570,100878,\N,2024-09-30 20:08:35,2024-09-30 21:41:54,yool education,réseaux sociaux
Rmaily Ismail,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,27598,2024-10-01 22:00:31,2024-10-01 22:03:46,5,"Cours correct, rien de particulier à signaler.",8262,570,\N,\N,2024-10-01 23:00:31,2024-10-01 23:03:59,yool education,réseaux sociaux
Lina Elmaterzi,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,28398,2024-10-14 18:34:46,2024-10-14 20:40:34,8,"Méthodologie adaptée, j'ai beaucoup appris.",8141,570,100892,\N,2024-10-14 19:34:46,2024-10-14 21:40:55,yool education,réseaux sociaux
أحمد الكحل,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,28413,2024-10-14 18:51:57,2024-10-14 20:40:28,9,"Méthodologie adaptée, j'ai beaucoup appris.",8505,570,100892,\N,2024-10-14 19:51:57,2024-10-14 21:45:44,yool education,réseaux sociaux
Bouchab Yahya,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,28431,2024-10-14 18:55:48,2024-10-14 20:40:28,8,"Bonne expérience, je recommande cette formation.",8236,570,100892,\N,2024-10-14 19:55:48,2024-10-14 21:40:33,yool education,réseaux sociaux
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,30448,2024-11-04 18:53:28,2024-11-04 20:33:27,8,Formateur très compétent et à l'écoute.,2019,570,100913,\N,2024-11-04 19:53:28,2024-11-04 22:22:36,yool education,plateforme
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,31142,2024-11-11 18:43:53,2024-11-11 20:34:28,8,"Très satisfait du cours, contenu clair et utile.",2019,570,100920,\N,2024-11-11 19:43:53,2024-11-11 21:39:19,yool education,email
بوعلام آية,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,31156,2024-11-11 18:52:20,2024-11-11 20:34:32,4,"Je suis déçu, la formation n'a pas répondu à mes attentes.",8481,570,100920,\N,2024-11-11 19:52:20,2024-11-11 21:35:02,yool education,enquête
Lamnaouar badr,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,31210,2024-11-11 19:02:31,2024-11-11 20:34:28,10,"Très satisfait du cours, contenu clair et utile.",8182,570,100920,\N,2024-11-11 20:02:31,2024-11-11 21:34:41,yool education,email
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,31816,2024-11-19 18:36:33,2024-11-19 20:35:08,8,"Bonne expérience, je recommande cette formation.",2019,570,100928,\N,2024-11-19 19:36:33,2024-11-19 21:35:12,yool education,plateforme
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,32541,2024-11-25 18:44:40,2024-11-25 20:33:31,8,"Bonne expérience, je recommande cette formation.",2019,570,100934,\N,2024-11-25 19:44:40,2024-11-25 21:33:40,yool education,email
akram zer,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,32579,2024-11-25 18:59:23,2024-11-25 20:33:48,8,"Bonne expérience, je recommande cette formation.",8152,570,100934,\N,2024-11-25 19:59:23,2024-11-25 21:34:06,yool education,email
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,33445,2024-12-02 18:50:48,2024-12-02 20:35:55,8,Formateur très compétent et à l'écoute.,2019,570,100941,\N,2024-12-02 19:50:48,2024-12-02 21:36:00,yool education,réseaux sociaux
Ouahabi Douae,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,36822,2024-12-16 19:03:29,2024-12-16 20:31:26,9,"Méthodologie adaptée, j'ai beaucoup appris.",8455,570,100955,\N,2024-12-16 20:03:29,2024-12-16 21:31:39,yool education,email
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,36890,2024-12-16 19:19:38,2024-12-16 21:48:59,8,"Très satisfait du cours, contenu clair et utile.",2019,570,\N,\N,2024-12-16 20:19:38,2024-12-16 22:49:10,yool education,enquête
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,38777,2024-12-23 19:16:34,2024-12-23 20:59:42,8,"Bonne expérience, je recommande cette formation.",2019,570,100962,105.157.161.107,2024-12-23 20:16:34,2024-12-23 21:59:44,yool education,réseaux sociaux
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,40511,2024-12-30 19:10:22,2024-12-30 20:31:32,8,Formateur très compétent et à l'écoute.,2019,570,100969,160.178.5.205,2024-12-30 20:10:22,2024-12-30 23:43:33,yool education,email
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,42085,2025-01-06 18:44:52,2025-01-06 22:00:56,8,Formateur très compétent et à l'écoute.,2019,570,\N,160.178.0.98,2025-01-06 19:44:52,2025-01-06 23:00:59,yool education,enquête
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,43976,2025-01-13 19:12:57,2025-01-13 20:57:47,8,"Bonne expérience, je recommande cette formation.",2019,570,100983,41.250.99.165,2025-01-13 20:12:57,2025-01-13 21:57:50,yool education,enquête
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,45206,2025-01-20 19:18:02,2025-01-20 22:32:58,8,"Très satisfait du cours, contenu clair et utile.",2019,570,\N,196.89.23.183,2025-01-20 20:18:02,2025-01-20 23:32:58,yool education,réseaux sociaux
Anas El Asri,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,46444,2025-01-25 13:56:11,2025-01-25 15:33:55,10,Formateur très compétent et à l'écoute.,13096,570,100995,196.75.172.11,2025-01-25 14:56:11,2025-01-25 16:34:02,yool education,email
DAHIF ZAKARIA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,46446,2025-01-25 13:56:56,2025-01-25 15:42:17,8,"Méthodologie adaptée, j'ai beaucoup appris.",13225,570,100995,196.115.61.101,2025-01-25 14:56:56,2025-01-25 16:47:11,yool education,réseaux sociaux
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,46490,2025-01-25 14:07:18,2025-01-25 15:59:19,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,570,100995,105.156.251.106,2025-01-25 15:07:18,2025-01-25 16:59:20,yool education,email
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,46948,2025-02-03 18:49:11,2025-02-03 20:43:40,8,"Très satisfait du cours, contenu clair et utile.",2019,570,101004,196.65.54.203,2025-02-03 19:49:11,2025-02-03 22:19:09,yool education,plateforme
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,48820,2025-02-10 18:51:41,2025-02-10 21:33:54,8,Formateur très compétent et à l'écoute.,2019,570,\N,160.177.190.82,2025-02-10 19:51:41,2025-02-10 22:33:56,yool education,plateforme
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,51035,2025-02-17 18:57:17,2025-02-17 20:35:21,8,Formateur très compétent et à l'écoute.,2019,570,101018,160.177.25.220,2025-02-17 19:57:17,2025-02-17 21:35:24,yool education,email
Kaoutar BOURAMTANE,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,53247,2025-02-24 19:02:21,2025-02-24 20:33:55,7,"Ni bon ni mauvais, c'était acceptable.",13500,570,101025,197.144.46.25,2025-02-24 19:02:21,2025-02-24 20:56:35,yool education,réseaux sociaux
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,55313,2025-03-03 20:00:50,2025-03-03 21:46:16,8,"Très satisfait du cours, contenu clair et utile.",2019,570,101032,105.157.212.181,2025-03-03 20:00:50,2025-03-03 23:04:07,yool education,plateforme
Kaoutar BOURAMTANE,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,56943,2025-03-10 19:50:45,2025-03-10 21:35:14,10,Formateur très compétent et à l'écoute.,13500,570,101039,197.147.193.176,2025-03-10 19:50:45,2025-03-10 21:47:39,yool education,plateforme
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,57061,2025-03-10 20:11:36,2025-03-10 22:07:38,8,"Bonne expérience, je recommande cette formation.",2019,570,\N,41.251.98.158,2025-03-10 20:11:36,2025-03-10 22:07:40,yool education,email
Kaoutar BOURAMTANE,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,58795,2025-03-24 19:59:30,2025-03-24 21:36:16,8,"Méthodologie adaptée, j'ai beaucoup appris.",13500,570,101053,197.147.221.104,2025-03-24 19:59:30,2025-03-24 21:45:16,yool education,plateforme
Kaoutar BOURAMTANE,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,62169,2025-04-07 19:13:22,2025-04-07 20:38:02,1,Contenu peu clair et pas assez détaillé.,13500,570,101067,197.144.46.117,2025-04-07 20:13:22,2025-04-07 21:38:20,yool education,email
YASSIR MOUHALA,classe 1 TC MATH,Soutien Scolaire Mathématiques tronc commun scientifique,62180,2025-04-07 19:17:32,2025-04-07 21:08:56,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,570,\N,41.141.4.199,2025-04-07 20:17:32,2025-04-07 22:08:58,yool education,réseaux sociaux
